Loading model /content/Watermarking-and-Robust-Training/Robust/SST2_clean_model
==========Training model on clean dataset==========
Seed: 1234
Strategy: 2
Loading file /content/Watermarking-and-Robust-Training/Robust/data/train.tsv
Epoch: 0
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 28.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 28.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 28.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 19.0, Filtered out 0 gradients
	Train Loss: 0.089 | Train Acc: 96.98% | Filter ratio: 0.00%
Epoch: 2
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 27.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 28.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 28.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 26.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 28.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 28.0, Filtered out 0 gradients
 Acc 28.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 28.0, Filtered out 0 gradients
 Acc 28.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 28.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 28.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 28.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 26.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 27.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 27.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 28.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 27.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 32.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 30.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 27.0, Filtered out 0 gradients
 Acc 26.0, Filtered out 0 gradients
 Acc 29.0, Filtered out 0 gradients
 Acc 31.0, Filtered out 0 gradients
